_ra_,_dec_,_searchID_,MatchID,MatchRA,MatchDEC,dstArcSec,objName,objAltName1,objAltName2,objAltName3,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,gMeanKronMag,gMeanKronMagErr,gMeanKronMagStd,gMeanKronMagNpt,gMeanApMag,gMeanApMagErr,gMeanApMagStd,gMeanApMagNpt,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,rMeanKronMag,rMeanKronMagErr,rMeanKronMagStd,rMeanKronMagNpt,rMeanApMag,rMeanApMagErr,rMeanApMagStd,rMeanApMagNpt,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,iMeanKronMag,iMeanKronMagErr,iMeanKronMagStd,iMeanKronMagNpt,iMeanApMag,iMeanApMagErr,iMeanApMagStd,iMeanApMagNpt,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,zMeanKronMag,zMeanKronMagErr,zMeanKronMagStd,zMeanKronMagNpt,zMeanApMag,zMeanApMagErr,zMeanApMagStd,zMeanApMagNpt,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,yMeanKronMag,yMeanKronMagErr,yMeanKronMagStd,yMeanKronMagNpt,yMeanApMag,yMeanApMagErr,yMeanApMagStd,yMeanApMagNpt,yFlags
144.86945,22.661587,29,135191448687094526,144.86870866,22.66160731,2.4638666567958936,PSO J144.8687+22.6616,-999,-999,-999,3609500000079994,177313429928058,0,16319351221262,13519,1,1798,66,0.114723917203698,3609500,41284,3,310456320,37,-999.0,-999.0,-999.0,-999.0,0.1364399939775467,0.1364399939775467,55203.66685185,-999.0,-0.7546957711856818,0.5310250630921841,0.38528778247225925,139.68074806001587,8.178932716714797,207.82365738346607,46.49592597190426,-999,0,1,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.9971910119056702,22.069700241088867,0.13561399281024933,-999.0,1,22.069700241088867,22.069700241088867,21.119300842285156,0.14094500243663788,-999.0,1,21.332599639892578,0.13561399281024933,-999.0,1,16777496,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0
144.088334,37.828853,28,153391440877824592,144.08779159,37.82830012,2.5179981321478557,PSO J144.0878+37.8283,-999,-999,-999,3580444000140065,248425203508005,0,16484749506506,15339,1,2114,46,0.418459884280767,3580444,57841,3,268959744,32,-999.0,-999.0,-999.0,-999.0,0.2572900056838989,0.2572900056838989,56408.23697917,-999.0,-0.6397144571689853,0.4632838047376163,0.6132972603532716,133.71764982737224,22.23495186833091,185.49094619220557,47.983029468555955,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.4643020033836365,19.320199966430664,0.2568550109863281,-999.0,1,19.320199966430664,19.320199966430664,-999.0,-999.0,-999.0,0,21.355600357055664,0.2568550109863281,-999.0,1,4120
197.068714,18.780217,70,130531970680837030,197.06802987,18.78048768,2.5271683643596514,PSO J197.0680+18.7805,-999,-999,-999,3483625000049132,142438295453675,0,15112903995835,13053,1,1725,64,0.94614914892814,3483625,33164,3,268959744,32,-999.0,-999.0,-999.0,-999.0,0.239329993724823,0.239329993724823,56674.57640046,-999.0,-0.9050607887680451,-0.27788034461664557,0.3219432911403784,187.9807882571918,23.9482683047993,328.68652069315004,80.79884992327315,-999,0,2,0,2,0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.6913989782333374,21.3439998626709,0.08932899683713913,0.1266610026359558,2,21.261199951171875,21.439800262451172,-999.0,-999.0,-999.0,0,20.910900115966797,0.2868100106716156,0.40693598985671997,2,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0
242.438298,38.580195,91,154292424389897362,242.43900206,38.58063088,2.527491522630403,PSO J242.4390+38.5806,-999,-999,-999,3508372000110981,253055178224006,0,15301240733659,15429,1,2133,60,0.538895191195323,3508372,58919,3,268959744,32,-999.0,-999.0,-999.0,-999.0,0.2200700044631958,0.2200700044631958,56028.58819444,-999.0,-0.36170136278120424,-0.6930194814449792,0.6236153642269824,226.99231964275862,57.97569518798374,61.48790052609795,47.346549588400926,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.754393994808197,21.56279945373535,0.21956199407577515,-999.0,1,21.56279945373535,21.56279945373535,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0
245.468959,71.848331,86,194212454710269074,245.47107723964083,71.84862318254271,2.5980809718195474,PSO J245.4711+71.8486,-999,-999,-999,3814055000071082,346393407460783,0,14799330144843,19421,1,2561,99,0.222319954281971,3814055,80651,3,444915712,53,245.47104358,71.84860365,0.0010000000474974513,0.0010000000474974513,0.0029163708877115416,0.0029163708877115416,56201.26215236141,9.767893485257755,-0.1293318994827519,-0.2834137350106676,0.95023676764451,137.63402121108763,79.91881001693775,104.87986026914126,36.98794846245597,-999,10,76,6,17,24,14,15,0.9993579983711243,21.03820037841797,0.05128699913620949,0.1711830049753189,6,20.75510025024414,21.22010040283203,20.800600051879883,0.07162199914455414,0.20192700624465942,6,20.665800094604492,0.06536699831485748,0.44690999388694763,6,16892216,0.9993829727172852,19.911300659179688,0.02006099931895733,0.06311400234699249,14,19.773300170898438,20.039199829101562,19.55660057067871,0.0282639991492033,0.11496999859809875,15,19.524599075317383,0.02107200026512146,0.07076500356197357,15,16892216,0.9997450113296509,19.39859962463379,0.027667999267578125,0.12567099928855896,22,19.175899505615234,19.70199966430664,19.064300537109375,0.024555999785661697,0.12355399876832962,24,19.031700134277344,0.021880999207496643,0.09012699872255325,24,16892216,0.9996129870414734,19.174999237060547,0.01765500009059906,0.08994399756193161,13,19.006999969482422,19.280399322509766,18.87339973449707,0.03012399934232235,0.10437899827957153,13,18.810400009155273,0.019989000633358955,0.08884000033140182,13,16892216,0.9994930028915405,18.85110092163086,0.04575899988412857,0.11673200130462646,15,18.685300827026367,19.107500076293945,18.596599578857422,0.06984099745750427,0.2858099937438965,15,18.511199951171875,0.06160400062799454,0.24436500668525696,15,16892216
232.422612,22.971723,87,135562324229625841,232.42297814,22.97107472,2.630481232231186,PSO J232.4230+22.9711,-999,-999,-999,3517134000015108,182183922776836,0,15211277313153,13556,1,1818,72,0.215231558508455,3517134,42418,3,268959744,32,-999.0,-999.0,-999.0,-999.0,0.1717499941587448,0.1717499941587448,56349.57826389,-999.0,-0.5614692767220686,-0.7296878866430039,0.39026636978308016,222.48583522475295,40.41472283069067,35.24438864293899,54.06242881107999,-999,0,1,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.49915799498558044,19.898099899291992,0.1710900068283081,-999.0,1,19.898099899291992,19.898099899291992,20.2455997467041,0.18754099309444427,-999.0,1,20.210599899291992,0.1710900068283081,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0
260.145242,44.00315,95,160802601443274016,260.1443536,44.00279355,2.6341947206568803,PSO J260.1444+44.0028,-999,-999,-999,3543424000017925,254627136161284,0,15271983738184,16080,1,2271,2,0.296651530355822,3543424,59285,3,310456320,37,-999.0,-999.0,-999.0,-999.0,0.17997999489307404,0.17997999489307404,56452.48193287,-999.0,-0.12312104945380706,-0.7086905026213273,0.6946934422288178,251.77285151691962,66.81954433027056,69.46764512120035,34.330919715601674,-999,0,1,1,0,0,0,0,0.9991980195045471,21.18090057373047,0.17935200035572052,-999.0,1,21.18090057373047,21.18090057373047,20.621599197387695,0.20392300188541412,-999.0,1,20.38559913635254,0.17935200035572052,-999.0,1,16777488,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0
10.661473,12.513245,6,123010106606036319,10.66071088,12.51321091,2.681269860127568,PSO J010.6607+12.5132,-999,-999,-999,3487821000061927,84185654030825,0,17085484820867,12301,1,1593,18,0.0546724424275313,3487821,19601,3,277348352,33,-999.0,-999.0,-999.0,-999.0,0.060100000351667404,0.060100000351667404,55455.56052083,-999.0,0.9593959530496458,0.1805984658836935,0.21666471653783,14.710465517676989,7.293266975024257,119.57029567352079,-50.301122657426006,-999,0,2,0,0,2,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.7965980172157288,20.378999710083008,5.400000009103678e-05,-999.0,1,20.340499877929688,20.340499877929688,19.854999542236328,0.01558000035583973,0.02204900048673153,2,19.779300689697266,5.400000009103678e-05,-999.0,2,16781336,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0
52.110964,-2.042556,0,105540521102409568,52.11024254,-2.04236789,2.6824922337620625,PSO J052.1102-02.0424,-999,-999,-999,3515579000039142,365261198760166,0,9424661772620,10554,1,1245,44,0.363901364955959,3515579,85044,3,268959744,32,-999.0,-999.0,-999.0,-999.0,0.07368999719619751,0.07368999719619751,55076.6384375,-999.0,0.6137539919630122,0.7886925478066056,-0.03563849581270417,49.13591503079948,-20.268597199378604,186.0050104291361,-44.82998845305571,-999,0,1,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.3720020055770874,18.596399307250977,0.07214699685573578,-999.0,1,18.596399307250977,18.596399307250977,-999.0,-999.0,-999.0,0,19.358999252319336,0.07214699685573578,-999.0,1,4112,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0
144.86945,22.661587,29,135191448700493884,144.87005564,22.66109088,2.690348847217204,PSO J144.8701+22.6611,-999,-999,-999,3609500000080242,177313429928306,0,16319351219658,13519,1,1798,66,0.837568283861101,3609500,41284,3,310456320,37,-999.0,-999.0,-999.0,-999.0,0.18384000658988953,0.18384000658988953,55590.38064815,-999.0,-0.7547110951289977,0.5310093189395538,0.38527946491934945,139.68210553785443,8.178853499328651,207.82487977662257,46.49697650145058,-999,0,1,1,0,0,0,0,0.08612799644470215,22.53339958190918,0.18323199450969696,-999.0,1,22.53339958190918,22.53339958190918,21.360200881958008,0.17351700365543365,-999.0,1,21.66200065612793,0.18323199450969696,-999.0,1,16777752,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0
144.86945,22.661587,29,135191448702614273,144.87025558,22.66145031,2.7210575180362446,PSO J144.8703+22.6615,-999,-999,-999,3609500000080283,177313429928347,0,16319351219605,13519,1,1798,66,0.201756426321116,3609500,41284,3,268959744,32,-999.0,-999.0,-999.0,-999.0,0.26756998896598816,0.26756998896598816,57009.6515162,-999.0,-0.7547109714209759,0.5310052944925513,0.3852852538544472,139.68216223697635,8.179253601899754,207.824452688532,46.49725361812358,-999,0,1,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.6352949738502502,21.1466007232666,0.26715201139450073,-999.0,1,21.1466007232666,21.1466007232666,-999.0,-999.0,-999.0,0,20.826499938964844,0.26715201139450073,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0
153.86302,25.662203,36,138791538638805140,153.86387279,25.66212862,2.7801496133410963,PSO J153.8639+25.6621,-999,-999,-999,3618081000050824,178073639110280,0,16389682280920,13879,1,1883,44,0.906637840817345,3618081,41461,3,310456320,37,-999.0,-999.0,-999.0,-999.0,0.1755100041627884,0.1755100041627884,55941.6144213,-999.0,-0.8091990490139603,0.397055404603411,0.4330633957633962,146.45291832561807,13.85044179491571,206.29578971796403,55.17872173811904,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.09055499732494354,21.194499969482422,0.17486700415611267,-999.0,1,21.194499969482422,21.194499969482422,20.4148006439209,0.19525299966335297,-999.0,1,20.44849967956543,0.17486700415611267,-999.0,1,16777752,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0
9.355856,27.209589,4,140650093556072994,9.35564926,27.21034437,2.798728280537932,PSO J009.3556+27.2103,-999,-999,-999,3487268000043410,162169375205778,0,17234045362558,14065,1,1850,83,0.861839248670115,3487268,37758,3,310456320,37,-999.0,-999.0,-999.0,-999.0,0.18698999285697937,0.18698999285697937,56958.31755787,-999.0,0.8775041731272573,0.14457210084935718,0.45725849778899885,19.719519393490987,21.224241011117773,119.10116517614794,-35.557135779756806,-999,0,1,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.29925400018692017,21.622800827026367,0.18638800084590912,-999.0,1,21.622800827026367,21.622800827026367,21.04010009765625,0.23608200252056122,-999.0,1,20.962099075317383,0.18638800084590912,-999.0,1,16777752,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0
3.895387,17.590239,2,129100038955417896,3.89556754,17.58947317,2.825744441793254,PSO J003.8956+17.5895,-999,-999,-999,3483396000083824,123841087096689,0,17079561240680,12910,1,1679,35,0.363822357136591,3483396,28834,3,302067712,36,-999.0,-999.0,-999.0,-999.0,0.032760001718997955,0.032760001718997955,56941.50289352,-999.0,0.9510437659402501,0.06476174421791604,0.3021947579823977,10.695481696192635,14.566145839021559,110.92422118844706,-44.444683692379265,-999,0,1,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.9996349811553955,18.300500869750977,0.02912599965929985,-999.0,1,18.300500869750977,18.300500869750977,18.985200881958008,0.08323600143194199,-999.0,1,18.712499618530273,0.02912599965929985,-999.0,1,272,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0
107.096289,77.623406,20,201141070924808969,107.09263542,77.62348142,2.832177791567879,PSO J107.0926+77.6235,-999,-999,-999,3817583000083056,354141528474738,0,15696404323054,20114,1,2604,42,0.187977219175526,3817583,82455,3,268959744,32,-999.0,-999.0,-999.0,-999.0,0.2854500114917755,0.2854500114917755,57002.57658565,-999.0,-0.06299681285260743,0.20486803446609964,0.9767602008806514,96.23627715413816,54.554561448212894,136.85724355869414,27.35275192181555,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.7167919874191284,21.547100067138672,0.285055011510849,-999.0,1,21.547100067138672,21.547100067138672,-999.0,-999.0,-999.0,1,22.38249969482422,0.285055011510849,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0
162.898862,15.227423,44,126271628992634253,162.89924007,15.22812076,2.8345169126462015,PSO J162.8992+15.2281,-999,-999,-999,3581888000031281,140947941784112,0,15667631399691,12627,1,1630,86,0.38259656017888,3581888,32817,3,268959744,32,-999.0,-999.0,-999.0,-999.0,0.27737998962402344,0.27737998962402344,56846.26489583,-999.0,-0.9222291566633026,0.2837281237062112,0.26266277699408863,158.41824361692184,7.361419569508668,229.94205008436342,59.74108817418547,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.5837600231170654,20.88129997253418,0.2769719958305359,-999.0,1,20.88129997253418,20.88129997253418,-999.0,-999.0,-999.0,0,21.583599090576172,0.2769719958305359,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0
226.116437,62.390059,84,182862261152468066,226.11524036,62.38943955,2.9931710002682057,PSO J226.1152+62.3894,-999,-999,-999,3812605000100358,329986632422513,0,14788481705820,18286,1,2482,52,0.227131125728722,3812605,76831,3,1075314688,128,226.11524036,62.38943955,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,56250.45790509,-999.0,-0.3212747335782427,-0.3340316316064996,0.8861181719446504,171.85012392918648,71.0615338366659,100.37699073743069,48.50197080902065,-999,1,0,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,32,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,32800,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,32,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,32,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,32
